evol.temp,assay.temp,evol.rep,strain,u.max,log_a,s
31,31,2,31_31_2,0.943538111,-2.414195047,0.102400387
31,31,2,31_31_2,0.919865985,-2.683563417,0.12109732
31,31,2,31_31_2,0.948048409,-2.728288872,0.107478714
31,31,2,31_31_2,0.932753722,-2.966592631,0.120138569
31,31,2,31_31_2,0.966510223,-2.648136657,0.103651963
31,31,2,31_31_2,0.991715029,-2.707549094,0.105968558
31,31,2,31_31_2,0.985146936,-2.897168487,0.107117619
31,31,2,31_31_2,1.002569362,-2.806820707,0.142187909
31,31,2,31_31_2,0.913451962,-2.602018909,0.094242937
31,31,2,31_31_2,1.045500582,-2.798797647,0.074402608
31,31,2,31_31_2,0.952124663,-2.541753813,0.116210593
31,31,2,31_31_2,0.950920092,-2.704310108,0.106355848
31,31,2,31_31_2,0.946245319,-2.512112988,0.093811497
31,31,2,31_31_2,0.922437452,-2.717221613,0.120882984
31,31,2,31_31_2,0.922695687,-2.704098598,0.113469201
31,31,2,31_31_2,0.899909322,-2.495445095,0.106763017
31,31,2,31_31_2,0.971422994,-2.534985817,0.11548135
31,31,2,31_31_2,1.001657147,-2.999236896,0.1126512
31,31,2,31_31_2,0.950020023,-2.458249331,0.108892654
31,31,2,31_31_2,0.85389385,-2.422863234,0.116924195
31,31,2,31_31_2,0.943466058,-2.660117429,0.107473772
31,31,2,31_31_2,0.912415098,-2.634882089,0.082387538
31,31,2,31_31_2,0.939381305,-2.739395052,0.108680065
31,31,2,31_31_2,0.944812965,-2.76828592,0.110746957
31,31,2,31_31_2,0.980646383,-2.482442956,0.077022401
31,31,2,31_31_2,0.980085065,-2.901599955,0.11693835
31,31,2,31_31_2,0.889466639,-2.595564635,0.11645819
31,31,2,31_31_2,0.937164041,-2.72739162,0.11555507
31,31,2,31_31_2,0.990683395,-2.821685327,0.104450366
31,31,2,31_31_2,0.964473342,-2.66457605,0.105885853
31,31,2,31_31_2,0.949772434,-2.61663448,0.077928986
31,31,2,31_31_2,0.904207857,-2.73446818,0.111633632
31,31,2,31_31_2,0.859616307,-2.325614301,0.105007676
31,31,2,31_31_2,0.928122765,-2.818187872,0.112291945
31,31,2,31_31_2,0.966944934,-2.815372094,0.089879193
31,31,2,31_31_2,0.852508756,-2.399075423,0.088070056
31,31,2,31_31_2,0.875779236,-2.643596542,0.094025038
31,31,2,31_31_2,0.928263937,-2.536693064,0.127808538
31,31,2,31_31_2,0.860846763,-2.537487039,0.093026797
31,31,2,31_31_2,0.919211961,-2.777028873,0.1189898
31,31,2,31_31_2,0.931700518,-2.547445955,0.110315461
31,31,2,31_31_2,0.930571873,-2.797072224,0.105766204
31,31,2,31_31_2,0.891117133,-2.648891308,0.099529502
31,31,2,31_31_2,0.941908259,-2.704754426,0.124160965
31,31,2,31_31_2,0.961182105,-2.470342079,0.105448746
31,31,2,31_31_2,0.870447415,-2.751368934,0.112903979
31,31,2,31_31_2,0.90383318,-2.239912616,0.08908342
31,31,2,31_31_2,0.877108474,-2.383848976,0.074139987
31,31,2,31_31_2,1.032174245,-2.876731771,0.101728743
31,31,2,31_31_2,0.926563804,-2.693391585,0.070494776
31,31,2,31_31_2,0.869342053,-2.295265375,0.08619159
31,31,2,31_31_2,0.951110614,-2.649076701,0.117903149
31,31,2,31_31_2,0.970900917,-2.638650306,0.09415713
31,31,2,31_31_2,0.9143147,-2.780279598,0.104588072
31,31,2,31_31_2,0.985709351,-2.947454546,0.097350829
31,31,2,31_31_2,0.959939558,-2.860465977,0.101967201
31,31,2,31_31_2,0.960417956,-2.77630663,0.098537736
31,31,2,31_31_2,0.966690756,-2.573354503,0.09470323
31,31,2,31_31_2,0.976575896,-2.749543294,0.108389932
31,31,2,31_31_2,0.999875544,-2.789495158,0.113064924
31,31,2,31_31_2,1.105783479,-2.99558691,0.087515013
31,31,2,31_31_2,0.960190735,-2.517951925,0.119082732
31,31,2,31_31_2,0.896533917,-3.021751761,0.109867298
31,31,2,31_31_2,0.957543726,-2.551928796,0.085770722
31,31,2,31_31_2,0.963664331,-2.746697502,0.119199073
31,31,2,31_31_2,1.032153732,-2.924899197,0.098318923
31,31,2,31_31_2,0.91389209,-2.466389329,0.101929685
31,31,2,31_31_2,0.933123985,-2.751884288,0.085187653
31,31,2,31_31_2,0.927067795,-2.782964316,0.107461198
31,31,2,31_31_2,0.922738706,-2.558877091,0.116377177
31,31,2,31_31_2,0.977959132,-2.579903481,0.112592871
31,31,2,31_31_2,1.032733107,-2.743604547,0.113815664
31,31,2,31_31_2,1.006795476,-2.777408106,0.123442364
31,31,2,31_31_2,0.980417829,-2.65278845,0.083264832
31,31,2,31_31_2,1.017600456,-3.059324967,0.108224621
31,31,2,31_31_2,0.9264643,-2.683465691,0.116359987
31,31,2,31_31_2,0.844911064,-2.632633757,0.113500393
31,31,2,31_31_2,1.016915099,-2.974791615,0.093517473
31,31,2,31_31_2,0.951108192,-2.662129687,0.112584743
31,31,2,31_31_2,0.966664839,-2.770408548,0.089164981
31,31,2,31_31_2,0.974740292,-2.951919211,0.074597785
31,31,2,31_31_2,1.052268105,-2.884858581,0.115775839
31,31,2,31_31_2,0.999873036,-2.899446449,0.085415993
31,31,2,31_31_2,0.912863359,-2.472040503,0.120366624
31,31,2,31_31_2,0.957982559,-2.727765099,0.091594502
31,31,2,31_31_2,1.012571691,-2.901573448,0.112750985
31,31,2,31_31_2,0.90319476,-2.693879411,0.102407587
31,31,2,31_31_2,0.998678368,-2.875474764,0.103414807
31,31,2,31_31_2,0.981913648,-2.791125944,0.099377773
31,31,2,31_31_2,0.935747263,-2.695974909,0.111927886
31,31,2,31_31_2,0.909543933,-2.665333703,0.12280203
31,31,2,31_31_2,0.993896802,-2.845404823,0.092348269
31,31,2,31_31_2,0.991641923,-2.787679376,0.092387882
31,31,2,31_31_2,0.984715492,-2.749244926,0.123695356
31,31,2,31_31_2,0.988806332,-2.805079623,0.107749494
31,31,2,31_31_2,0.94247879,-2.501567896,0.116432762
31,31,2,31_31_2,1.123683822,-3.083012396,0.117663462
31,31,2,31_31_2,0.977244329,-2.745451417,0.100432211
31,31,2,31_31_2,0.909299152,-2.693859352,0.097782739
31,31,2,31_31_2,0.94683883,-2.847120384,0.119383063
31,31,2,31_31_2,0.982982738,-2.808078894,0.112454563
31,31,2,31_31_2,0.893072763,-2.543069995,0.091698096
31,31,2,31_31_2,0.94970037,-2.932966616,0.12052194
31,31,2,31_31_2,0.945326181,-2.855258382,0.107577736
31,31,2,31_31_2,0.961209291,-2.683930363,0.103830415
31,31,2,31_31_2,0.968598288,-2.722780333,0.108996036
31,31,2,31_31_2,1.015865252,-2.906297973,0.103569682
31,31,2,31_31_2,1.019805022,-2.812431315,0.112617085
31,31,2,31_31_2,0.976760764,-2.81819364,0.09308612
31,31,2,31_31_2,0.815362672,-2.361178222,0.105776145
31,31,2,31_31_2,1.06895012,-2.738695768,0.117299428
31,31,2,31_31_2,0.993681732,-2.705902066,0.085957433
31,31,2,31_31_2,0.956848228,-2.77335866,0.103076655
31,31,2,31_31_2,0.900124064,-2.385019008,0.111190848
31,31,2,31_31_2,0.884691077,-2.599772834,0.109630338
31,31,2,31_31_2,0.93674122,-2.494518636,0.113202323
31,31,2,31_31_2,1.026943508,-2.96024834,0.099256155
31,31,2,31_31_2,0.913761118,-2.735036468,0.123142741
31,31,2,31_31_2,1.080336847,-2.968394635,0.116838701
31,31,2,31_31_2,1.005940345,-2.664825382,0.131103472
31,31,2,31_31_2,0.862679165,-2.295962278,0.099646562
31,31,2,31_31_2,0.920135678,-2.586173673,0.109455294
31,31,2,31_31_2,0.911757285,-2.654167927,0.102820556
31,31,2,31_31_2,0.961644185,-2.338081596,0.072531727
31,31,2,31_31_2,0.993336113,-2.991245817,0.110318926
31,31,2,31_31_2,0.921572947,-2.613978613,0.103954273
31,31,2,31_31_2,0.960390539,-2.722489149,0.099553863
31,31,2,31_31_2,0.956153308,-2.870119241,0.100694355
31,31,2,31_31_2,0.988880263,-2.695717445,0.106525727
31,31,2,31_31_2,0.90500014,-2.670672165,0.118754232
31,31,2,31_31_2,0.958274329,-2.637214015,0.108571776
31,31,2,31_31_2,0.887802314,-2.588856608,0.107755326
31,31,2,31_31_2,0.954039516,-2.614677692,0.109773217
31,31,2,31_31_2,0.973485266,-2.554605177,0.118049204
31,31,2,31_31_2,1.01647042,-2.761624987,0.109434008
31,31,2,31_31_2,0.938458349,-2.312149686,0.095670679
31,31,2,31_31_2,0.964860838,-2.888479515,0.115986231
31,31,2,31_31_2,0.971496212,-2.830302452,0.116042087
31,31,2,31_31_2,0.982258521,-2.699613413,0.098765979
31,31,2,31_31_2,0.938989407,-2.686436935,0.095929985
31,31,2,31_31_2,0.955532741,-2.765298663,0.113857044
31,31,2,31_31_2,0.970035435,-2.87509327,0.100498985
31,31,2,31_31_2,0.952512137,-2.547734315,0.119374475
31,31,2,31_31_2,1.009313872,-3.050444259,0.104920487
31,31,2,31_31_2,0.913017421,-2.639049083,0.114208486
31,31,2,31_31_2,0.929937435,-2.630175033,0.103043135
31,31,2,31_31_2,0.932781927,-2.542544748,0.117627803
31,31,2,31_31_2,0.980393267,-2.840808831,0.104447065
31,31,2,31_31_2,0.980585847,-2.682776983,0.08560634
31,31,2,31_31_2,0.902200106,-2.242573152,0.093164687
31,31,2,31_31_2,0.964623026,-2.62491331,0.128191919
31,31,2,31_31_2,1.008651884,-2.786919598,0.100200007
31,31,2,31_31_2,0.952171866,-2.830180284,0.106509972
31,31,2,31_31_2,1.095576215,-2.92319567,0.099020842
31,31,2,31_31_2,0.901650772,-2.666111564,0.076890508
31,31,2,31_31_2,0.931624445,-2.714113168,0.107564428
31,31,2,31_31_2,0.89645411,-2.655167307,0.108508411
31,31,2,31_31_2,0.927108794,-2.723709886,0.107972361
31,31,2,31_31_2,0.854590386,-2.726050738,0.105457499
31,31,2,31_31_2,0.93891371,-2.626033033,0.112064894
31,31,2,31_31_2,1.006697124,-2.829553054,0.119522766
31,31,2,31_31_2,1.047844222,-2.851823487,0.105663597
31,31,2,31_31_2,0.954564056,-2.753977816,0.121619243
31,31,2,31_31_2,1.046142736,-2.777116044,0.081676005
31,31,2,31_31_2,0.847116202,-2.486258364,0.103012281
31,31,2,31_31_2,0.935107734,-2.565616026,0.096482756
31,31,2,31_31_2,1.036820356,-2.800080212,0.115881542
31,31,2,31_31_2,1.010712862,-2.825500969,0.081497867
31,31,2,31_31_2,0.944491466,-2.385878821,0.098329277
31,31,2,31_31_2,0.91731891,-2.741450149,0.090780623
31,31,2,31_31_2,0.912509915,-2.502159803,0.102519918
31,31,2,31_31_2,1.008326804,-2.703515604,0.082016237
31,31,2,31_31_2,0.909193059,-2.604206833,0.097516638
31,31,2,31_31_2,0.861744458,-2.799581535,0.099072019
31,31,2,31_31_2,0.997822491,-2.789006296,0.131826086
31,31,2,31_31_2,0.860669348,-2.603214218,0.097557866
31,31,2,31_31_2,0.983139887,-2.950313288,0.106396253
31,31,2,31_31_2,0.894530967,-2.782325612,0.109348354
31,31,2,31_31_2,0.9265015,-2.79801379,0.085891516
31,31,2,31_31_2,0.925187259,-2.614095917,0.103260808
31,31,2,31_31_2,0.918148045,-2.513667906,0.109943366
31,31,2,31_31_2,0.996924946,-2.817879251,0.099931621
31,31,2,31_31_2,1.058744965,-3.120488059,0.105702305
31,31,2,31_31_2,0.906843419,-2.448235929,0.097393815
31,31,2,31_31_2,0.952752869,-2.626816854,0.121411561
31,31,2,31_31_2,0.983080078,-2.659472404,0.10393979
31,31,2,31_31_2,0.943444016,-2.485009508,0.091419832
31,31,2,31_31_2,0.948144006,-2.551436004,0.115202017
31,31,2,31_31_2,0.933858825,-2.373228396,0.103486567
31,31,2,31_31_2,0.989653054,-2.669838443,0.083656466
31,31,2,31_31_2,0.867256156,-2.372386446,0.12131286
31,31,2,31_31_2,0.976660438,-2.604685522,0.124232795
31,31,2,31_31_2,0.941358622,-2.690903221,0.102714143
31,31,2,31_31_2,0.864559254,-2.670562565,0.111738977
31,31,2,31_31_2,0.938721793,-2.753927996,0.102050558
31,31,2,31_31_2,1.056648093,-2.8872035,0.103267547
31,31,3,31_31_3,0.769874251,-1.754894954,0.114144412
31,31,3,31_31_3,0.871307235,-2.3857028,0.123881852
31,31,3,31_31_3,0.838729589,-1.666022342,0.159512087
31,31,3,31_31_3,0.773931702,-1.865043421,0.146472901
31,31,3,31_31_3,0.822334498,-1.96913588,0.107925303
31,31,3,31_31_3,0.856952197,-1.749725341,0.108429051
31,31,3,31_31_3,0.825108665,-1.496656855,0.154587136
31,31,3,31_31_3,0.797867525,-1.93844946,0.106222017
31,31,3,31_31_3,0.826727514,-2.004926158,0.116880397
31,31,3,31_31_3,0.754072204,-1.996051997,0.149939413
31,31,3,31_31_3,0.781389824,-1.767409964,0.113589396
31,31,3,31_31_3,0.840947462,-1.844434335,0.119050562
31,31,3,31_31_3,0.806299699,-2.076592451,0.147481639
31,31,3,31_31_3,0.915141235,-1.986970205,0.145587629
31,31,3,31_31_3,0.864187763,-1.769052554,0.125376368
31,31,3,31_31_3,0.815095604,-1.989234672,0.115081655
31,31,3,31_31_3,0.795929974,-2.036944991,0.168537028
31,31,3,31_31_3,0.858047825,-2.240836458,0.116183605
31,31,3,31_31_3,0.919628838,-1.658380826,0.144358774
31,31,3,31_31_3,0.786220207,-2.307052095,0.137699045
31,31,3,31_31_3,0.746169432,-1.21239962,0.123545622
31,31,3,31_31_3,0.78598704,-2.274051234,0.138933156
31,31,3,31_31_3,0.813514638,-1.904428402,0.098426412
31,31,3,31_31_3,0.817437553,-1.642338306,0.118722665
31,31,3,31_31_3,0.871922579,-1.573510183,0.1504064
31,31,3,31_31_3,0.800869198,-2.159327434,0.175002636
31,31,3,31_31_3,0.746080219,-1.801459697,0.123980999
31,31,3,31_31_3,0.784304562,-1.746773156,0.144900045
31,31,3,31_31_3,0.776645715,-1.794024561,0.073628555
31,31,3,31_31_3,0.833956494,-2.088943698,0.135079952
31,31,3,31_31_3,0.9026304,-2.32386515,0.109978889
31,31,3,31_31_3,0.798121198,-1.686133949,0.119213039
31,31,3,31_31_3,0.829556913,-1.810705523,0.169141391
31,31,3,31_31_3,0.80748505,-2.199728721,0.091360106
31,31,3,31_31_3,0.824418459,-2.073068385,0.151529785
31,31,3,31_31_3,0.854041493,-1.935275231,0.126614019
31,31,3,31_31_3,0.785670007,-1.546061623,0.140325682
31,31,3,31_31_3,0.745765969,-1.494057329,0.125489428
31,31,3,31_31_3,0.90411942,-2.292244385,0.169361999
31,31,3,31_31_3,0.829557944,-2.181028256,0.15474539
31,31,3,31_31_3,0.789036564,-2.038503664,0.102980464
31,31,3,31_31_3,0.865135512,-1.8583429,0.158109696
31,31,3,31_31_3,0.795364967,-1.976102272,0.11905001
31,31,3,31_31_3,0.77104411,-1.718436986,0.146490208
31,31,3,31_31_3,0.81837666,-2.259954629,0.113942883
31,31,3,31_31_3,0.805092728,-1.948112618,0.124274128
31,31,3,31_31_3,0.743066293,-1.143506662,0.134220959
31,31,3,31_31_3,0.863151505,-1.661025314,0.125041862
31,31,3,31_31_3,0.824813358,-1.863239965,0.168671479
31,31,3,31_31_3,0.807504823,-2.239083413,0.108589213
31,31,3,31_31_3,0.800107117,-1.952902721,0.123943387
31,31,3,31_31_3,0.846872597,-1.965021506,0.103818688
31,31,3,31_31_3,0.879332646,-2.313965058,0.146076633
31,31,3,31_31_3,0.841335811,-2.135510512,0.158627946
31,31,3,31_31_3,0.86259705,-2.024801498,0.131247522
31,31,3,31_31_3,0.814184746,-2.066137211,0.158495728
31,31,3,31_31_3,0.869413864,-1.815115205,0.180273521
31,31,3,31_31_3,0.742432188,-1.626193665,0.122453786
31,31,3,31_31_3,0.782361618,-1.769974377,0.128185912
31,31,3,31_31_3,0.799090969,-1.840288008,0.138876474
31,31,3,31_31_3,0.797972843,-1.966996438,0.134269867
31,31,3,31_31_3,0.923256216,-2.229002896,0.140648749
31,31,3,31_31_3,0.853650579,-1.361050829,0.165329984
31,31,3,31_31_3,0.964678273,-2.569298436,0.13220195
31,31,3,31_31_3,0.867093132,-1.915073614,0.157243925
31,31,3,31_31_3,0.852994538,-1.854802532,0.142874853
31,31,3,31_31_3,0.78305299,-1.821413141,0.141619714
31,31,3,31_31_3,0.852317295,-1.772485902,0.137180784
31,31,3,31_31_3,0.855577995,-1.648210684,0.132812437
31,31,3,31_31_3,0.773562514,-1.615599338,0.126701319
31,31,3,31_31_3,0.844609721,-1.821274486,0.125005886
31,31,3,31_31_3,0.782249233,-1.635205909,0.097310649
31,31,3,31_31_3,0.786495405,-1.929504711,0.140889366
31,31,3,31_31_3,0.793501341,-2.168021947,0.121383017
31,31,3,31_31_3,0.719333835,-1.211255645,0.109565144
31,31,3,31_31_3,0.779163686,-1.721166751,0.132056345
31,31,3,31_31_3,0.790790285,-2.128090109,0.120797037
31,31,3,31_31_3,0.875536018,-2.066075048,0.146784435
31,31,3,31_31_3,0.766871283,-2.166171669,0.106743696
31,31,3,31_31_3,0.803041193,-1.824095233,0.171803426
31,31,3,31_31_3,0.922263623,-2.35081747,0.107767901
31,31,3,31_31_3,0.844296998,-2.012704207,0.146690922
31,31,3,31_31_3,0.825452798,-1.904331269,0.134439375
31,31,3,31_31_3,0.812817847,-1.745892031,0.107800983
31,31,3,31_31_3,0.851944516,-2.052720142,0.102416524
31,31,3,31_31_3,0.828538738,-1.680033003,0.138055135
31,31,3,31_31_3,0.860891156,-1.824241202,0.13734183
31,31,3,31_31_3,0.94517713,-2.530710302,0.135149374
31,31,3,31_31_3,0.751891422,-1.918555764,0.091338634
31,31,3,31_31_3,0.781244556,-1.614711926,0.166271994
31,31,3,31_31_3,0.812047792,-1.965368225,0.132191533
31,31,3,31_31_3,0.831941041,-1.852124568,0.131434268
31,31,3,31_31_3,0.74160214,-1.721755203,0.099684781
31,31,3,31_31_3,0.800909451,-1.553729464,0.143131792
31,31,3,31_31_3,0.757442235,-1.578008128,0.136411579
31,31,3,31_31_3,0.820365628,-1.834535144,0.115303761
31,31,3,31_31_3,0.865783053,-1.988366257,0.12018806
31,31,3,31_31_3,0.930944548,-2.404946205,0.150074227
31,31,3,31_31_3,0.805077538,-1.924021087,0.111103128
31,31,3,31_31_3,0.89213733,-1.884314982,0.141039234
31,31,3,31_31_3,0.836292152,-1.967890429,0.098977319
31,31,3,31_31_3,0.846908354,-2.232844653,0.145727532
31,31,3,31_31_3,0.830991322,-1.60825001,0.109595852
31,31,3,31_31_3,0.809931602,-2.106805394,0.139376461
31,31,3,31_31_3,0.825804172,-2.139429706,0.137555253
31,31,3,31_31_3,0.76991614,-2.169699098,0.097853639
31,31,3,31_31_3,0.893763189,-2.003165177,0.14472981
31,31,3,31_31_3,0.770058402,-1.936288461,0.128191926
31,31,3,31_31_3,0.762954314,-1.716362074,0.120766918
31,31,3,31_31_3,0.848642132,-1.881466286,0.166440128
31,31,3,31_31_3,0.83238532,-2.280597263,0.106125721
31,31,3,31_31_3,0.906293886,-2.358764907,0.13175098
31,31,3,31_31_3,0.774363731,-1.729296347,0.098289426
31,31,3,31_31_3,0.795994243,-2.087592094,0.096583475
31,31,3,31_31_3,0.848573035,-1.666273601,0.134020472
31,31,3,31_31_3,0.846833731,-2.107323832,0.117745694
31,31,3,31_31_3,0.850757834,-1.423193563,0.141659967
31,31,3,31_31_3,0.841196697,-1.732406144,0.122699824
31,31,3,31_31_3,0.79844986,-2.015877282,0.151807908
31,31,3,31_31_3,0.745788694,-1.665284932,0.095446994
31,31,3,31_31_3,0.87105761,-1.90076394,0.156619001
31,31,3,31_31_3,0.777412079,-1.83584944,0.104536793
31,31,3,31_31_3,0.785358641,-2.166471937,0.137035139
31,31,3,31_31_3,0.765883259,-1.6212439,0.093152439
31,31,3,31_31_3,0.890505451,-2.152036308,0.163722147
31,31,3,31_31_3,0.826347367,-1.898761435,0.127144116
31,31,3,31_31_3,0.834936258,-1.945407497,0.138747361
31,31,3,31_31_3,0.748798025,-1.66887734,0.10821097
31,31,3,31_31_3,0.80843479,-1.857551635,0.130557941
31,31,3,31_31_3,0.825164903,-2.082458064,0.12655698
31,31,3,31_31_3,0.80078593,-1.463712611,0.122124513
31,31,3,31_31_3,0.778801368,-1.74012829,0.144408504
31,31,3,31_31_3,0.819895552,-2.016948036,0.161465953
31,31,3,31_31_3,0.903550371,-1.953889972,0.158773731
31,31,3,31_31_3,0.874527023,-1.766917644,0.147083862
31,31,3,31_31_3,0.85503939,-1.929547431,0.154084595
31,31,3,31_31_3,0.890260668,-1.943418803,0.122793129
31,31,3,31_31_3,0.795774435,-1.874184757,0.144480696
31,31,3,31_31_3,0.869226407,-2.347035867,0.13605784
31,31,3,31_31_3,0.835903706,-2.140373972,0.109256812
31,31,3,31_31_3,0.830536003,-1.3999778,0.152479246
31,31,3,31_31_3,0.793283555,-2.15709118,0.125976339
31,31,3,31_31_3,0.761912351,-1.658196999,0.100362527
31,31,3,31_31_3,0.790224788,-1.774169252,0.099445913
31,31,3,31_31_3,0.959580805,-2.580788667,0.10650932
31,31,3,31_31_3,0.800840234,-1.564250663,0.107028417
31,31,3,31_31_3,0.762130376,-1.421928171,0.141474361
31,31,3,31_31_3,0.872206144,-2.584300878,0.13024187
31,31,3,31_31_3,0.828004184,-2.549942922,0.079259606
31,31,3,31_31_3,0.926343981,-2.822457928,0.100749917
31,31,3,31_31_3,0.805705967,-2.201072291,0.165854808
31,31,3,31_31_3,0.783562997,-1.750539199,0.119989844
31,31,3,31_31_3,0.816518206,-1.574164005,0.121447699
31,31,3,31_31_3,0.899162305,-2.257983599,0.14077716
31,31,3,31_31_3,0.781952663,-1.37636532,0.137023823
31,31,3,31_31_3,0.762585274,-1.30707567,0.147966275
31,31,3,31_31_3,0.8295152,-1.14574819,0.127946232
31,31,3,31_31_3,0.853131908,-1.568806643,0.146600125
31,31,3,31_31_3,0.748389201,-1.426368473,0.113195
31,31,3,31_31_3,0.871577586,-1.790331812,0.158513945
31,31,3,31_31_3,0.770702808,-2.004146076,0.122203835
31,31,3,31_31_3,0.802892976,-2.094545309,0.117357184
31,31,3,31_31_3,0.899947143,-2.246038173,0.115175902
31,31,3,31_31_3,0.887948864,-2.233225614,0.145613572
31,31,3,31_31_3,0.780391612,-2.041777411,0.107999226
31,31,3,31_31_3,0.864583865,-1.82313394,0.123832989
31,31,3,31_31_3,0.702896966,-1.465663219,0.124360354
31,31,3,31_31_3,0.832256856,-1.765910328,0.108367583
31,31,3,31_31_3,0.751343499,-2.031259804,0.114777495
31,31,3,31_31_3,0.806428776,-1.916987693,0.189071273
31,31,3,31_31_3,0.845781031,-1.951498889,0.173594405
31,31,3,31_31_3,0.864831197,-2.045453826,0.146353672
31,31,3,31_31_3,0.801788174,-1.593971267,0.130384045
31,31,3,31_31_3,0.848440591,-2.018658535,0.116539105
31,31,3,31_31_3,0.85356111,-2.316468537,0.090823604
31,31,3,31_31_3,0.820812694,-1.836106116,0.089875092
31,31,3,31_31_3,0.8563379,-1.915092919,0.138133796
31,31,3,31_31_3,0.752254558,-1.513842067,0.102250546
31,31,3,31_31_3,0.783755548,-1.289343375,0.105999534
31,31,3,31_31_3,0.843303051,-1.938328469,0.108732257
31,31,3,31_31_3,0.816361561,-1.857818653,0.129802053
31,31,3,31_31_3,0.776906484,-1.40318776,0.164939643
31,31,3,31_31_3,0.894936528,-2.072901331,0.136590152
31,31,3,31_31_3,0.887620544,-2.077389191,0.170889689
31,31,3,31_31_3,0.876763797,-2.370881856,0.120957869
31,31,3,31_31_3,0.880087965,-2.216425584,0.172018675
31,31,3,31_31_3,0.814416991,-1.721049607,0.148369927
31,31,3,31_31_3,0.821744096,-2.207176059,0.13148848
31,31,3,31_31_3,0.832175458,-1.490793205,0.136312933
31,31,3,31_31_3,0.832126918,-1.845414636,0.1695358
31,31,3,31_31_3,0.757696908,-1.470642964,0.127384587
31,31,3,31_31_3,0.821249266,-2.433005202,0.136492841
31,31,3,31_31_3,0.831912316,-2.042645425,0.102052323
31,31,3,31_31_3,0.845359559,-1.786313648,0.144661755
31,31,3,31_31_3,0.853305885,-2.075549881,0.136890553
31,31,3,31_31_3,0.847873525,-1.83518186,0.107257767
31,31,3,31_31_3,0.833733478,-2.077039551,0.160059749
31,31,3,31_31_3,0.796262162,-1.634034285,0.131173224
31,31,3,31_31_3,0.784928808,-1.803850408,0.092083664
31,31,3,31_31_3,0.773675395,-1.905426861,0.141719934
31,31,3,31_31_3,0.816451218,-2.142506045,0.14786872
31,31,3,31_31_3,0.87734725,-1.923180848,0.135721736
31,31,3,31_31_3,0.817017606,-1.994966304,0.129616658
31,31,3,31_31_3,0.862499178,-1.937896832,0.162242602
31,31,3,31_31_3,0.854588023,-1.77900955,0.118357932
31,31,3,31_31_3,0.846525318,-1.883844548,0.126981404
31,31,3,31_31_3,0.884299122,-1.715508832,0.122205968
31,31,3,31_31_3,0.932128789,-2.232685339,0.142682188
31,31,3,31_31_3,0.792754457,-1.690037437,0.135157549
31,31,3,31_31_3,0.773813414,-1.649246975,0.114572557
31,31,3,31_31_3,0.772576645,-2.067065073,0.130142624
31,31,3,31_31_3,0.814135581,-1.608627211,0.143268579
31,31,3,31_31_3,0.787024459,-1.977706767,0.10594772
31,31,3,31_31_3,0.876599669,-1.841774154,0.115178064
31,31,3,31_31_3,0.75294297,-1.959073487,0.107667411
31,31,3,31_31_3,0.8257757,-1.741603304,0.139255239
31,31,3,31_31_3,0.828219286,-1.991772289,0.126601109
31,31,3,31_31_3,0.825719143,-1.641047295,0.134805643
31,31,3,31_31_3,0.861680758,-2.072357218,0.118127715
31,31,3,31_31_3,0.797560255,-2.099994249,0.094835939
31,31,3,31_31_3,0.890201253,-2.329914026,0.119540979
31,31,3,31_31_3,0.835309606,-1.875618397,0.09730226
31,31,3,31_31_3,0.79996222,-2.223587057,0.085339965
31,31,3,31_31_3,0.790797354,-1.532501028,0.136656069
31,31,3,31_31_3,0.820056819,-2.03304901,0.121096984
31,31,3,31_31_3,0.788066478,-1.853351751,0.168847581
31,31,3,31_31_3,0.841552003,-2.149553633,0.183867948
31,31,3,31_31_3,0.913244071,-1.638910938,0.169584125
31,31,3,31_31_3,0.761207067,-1.83242193,0.123558915
31,31,3,31_31_3,0.912258947,-2.000899262,0.135789249
31,31,3,31_31_3,0.805659523,-2.064650474,0.139995537
31,31,3,31_31_3,0.839591678,-1.792794322,0.106018336
31,31,3,31_31_3,0.83777891,-1.909112025,0.126435801
31,31,3,31_31_3,0.792503666,-1.586909523,0.10837361
31,31,3,31_31_3,0.750692841,-1.121007117,0.10533321
31,31,3,31_31_3,0.820657613,-2.040106695,0.156730915
31,31,3,31_31_3,0.859610349,-2.328205003,0.125138144
31,31,3,31_31_3,0.867534511,-1.935487716,0.159032238
31,31,3,31_31_3,0.868494829,-1.922325076,0.134953964
31,31,3,31_31_3,0.740628043,-1.328097626,0.138690387
31,31,3,31_31_3,0.880552982,-2.268605984,0.129419958
31,31,3,31_31_3,0.804634203,-2.081288607,0.131181167
31,31,3,31_31_3,0.871589976,-2.277279407,0.170277965
31,31,3,31_31_3,0.810222957,-1.677044019,0.154245268
31,31,3,31_31_3,0.931005262,-2.254027847,0.150431546
31,31,3,31_31_3,0.787510432,-1.737484904,0.116719606
31,31,3,31_31_3,0.807944087,-1.967445226,0.127757531
31,31,3,31_31_3,0.810608006,-1.987976776,0.094444641
31,31,3,31_31_3,0.839956696,-1.947015794,0.15509857
31,31,3,31_31_3,0.85804294,-2.149352106,0.128892324
31,31,3,31_31_3,0.874919232,-2.154774823,0.134669838
31,31,3,31_31_3,0.878128863,-2.263208886,0.124408376
31,31,3,31_31_3,0.823709391,-1.716201649,0.094567948
31,31,3,31_31_3,0.769579614,-1.540914448,0.141167456
